f.eid,ECG_I_filtered_mean,ECG_I_filtered_std,ECG_I_filtered_max,ECG_I_filtered_min,ECG_I_dynamic_mean,ECG_I_dynamic_std,ECG_I_dynamic_max,ECG_I_dynamic_min,ECG_II_filtered_mean,ECG_II_filtered_std,ECG_II_filtered_max,ECG_II_filtered_min,ECG_II_dynamic_mean,ECG_II_dynamic_std,ECG_II_dynamic_max,ECG_II_dynamic_min,ECG_III_filtered_mean,ECG_III_filtered_std,ECG_III_filtered_max,ECG_III_filtered_min,ECG_III_dynamic_mean,ECG_III_dynamic_std,ECG_III_dynamic_max,ECG_III_dynamic_min,ECG_aVR_filtered_mean,ECG_aVR_filtered_std,ECG_aVR_filtered_max,ECG_aVR_filtered_min,ECG_aVR_dynamic_mean,ECG_aVR_dynamic_std,ECG_aVR_dynamic_max,ECG_aVR_dynamic_min,ECG_aVL_filtered_mean,ECG_aVL_filtered_std,ECG_aVL_filtered_max,ECG_aVL_filtered_min,ECG_aVL_dynamic_mean,ECG_aVL_dynamic_std,ECG_aVL_dynamic_max,ECG_aVL_dynamic_min,ECG_aVF_filtered_mean,ECG_aVF_filtered_std,ECG_aVF_filtered_max,ECG_aVF_filtered_min,ECG_aVF_dynamic_mean,ECG_aVF_dynamic_std,ECG_aVF_dynamic_max,ECG_aVF_dynamic_min,ECG_V1_filtered_mean,ECG_V1_filtered_std,ECG_V1_filtered_max,ECG_V1_filtered_min,ECG_V1_dynamic_mean,ECG_V1_dynamic_std,ECG_V1_dynamic_max,ECG_V1_dynamic_min,ECG_V2_filtered_mean,ECG_V2_filtered_std,ECG_V2_filtered_max,ECG_V2_filtered_min,ECG_V2_dynamic_mean,ECG_V2_dynamic_std,ECG_V2_dynamic_max,ECG_V2_dynamic_min,ECG_V3_filtered_mean,ECG_V3_filtered_std,ECG_V3_filtered_max,ECG_V3_filtered_min,ECG_V3_dynamic_mean,ECG_V3_dynamic_std,ECG_V3_dynamic_max,ECG_V3_dynamic_min,ECG_V4_filtered_mean,ECG_V4_filtered_std,ECG_V4_filtered_max,ECG_V4_filtered_min,ECG_V4_dynamic_mean,ECG_V4_dynamic_std,ECG_V4_dynamic_max,ECG_V4_dynamic_min,ECG_V5_filtered_mean,ECG_V5_filtered_std,ECG_V5_filtered_max,ECG_V5_filtered_min,ECG_V5_dynamic_mean,ECG_V5_dynamic_std,ECG_V5_dynamic_max,ECG_V5_dynamic_min,ECG_V6_filtered_mean,ECG_V6_filtered_std,ECG_V6_filtered_max,ECG_V6_filtered_min,ECG_V6_dynamic_mean,ECG_V6_dynamic_std,ECG_V6_dynamic_max,ECG_V6_dynamic_min
1002111,11.286666666666667,25.955625380423584,232.0,-6.0,2.7344,28.395778852498484,240.0,-30.0,9.563333333333333,17.817762361069796,129.0,-22,-4.4458,20.640442397390615,131.0,-51.0,-2.125,11.901654296777401,21,-118.0,-7.1802,14.94280187782733,27,-145.0,-11.65,21.451126621539792,9.0,-181.0,1.1038,23.671464372953356,35.0,-177.0,6.368333333333333,18.112224156322956,174.0,-9.0,5.2034,20.21405522006903,186.0,-22.0,3.7783333333333333,7.830231832810287,44,-30,-5.5688,11.0985074023492,42.0,-54.0,-4.158333333333333,27.98082552789003,40.0,-213.0,5.8126,30.74484479128168,62,-221.0,3.17,36.268642562595765,59.0,-249.0,-22.3034,41.19542873232417,50.0,-299.0,5.965,27.37073452308749,114.0,-172.0,18.4674,30.94353789145643,135.0,-176,12.03,29.103134424548387,225.0,-96.0,21.5894,32.11270788395149,262.0,-96.0,10.845,27.226414410764164,225.0,-40,30.3974,30.29663798575677,277.0,-31.0,11.331666666666667,25.176609459752296,205.0,-18.0,12.7634,28.04597333736164,229.0,-30.0
1002183,12.143333333333333,19.77716163210035,135.0,-42.0,-49.8358,44.8806332214687,163.0,-162.0,14.015,22.74689960558728,172.0,-11,212.0234,74.81217583014144,453.0,39.0,1.2566666666666666,14.55875872303527,131,-33.0,261.8592,96.72696302148641,483,33.0,-14.293333333333333,20.02033854747605,9.0,-155.0,-80.8464,38.29650645998927,-17.0,-269.0,5.23,13.183465654624609,69.0,-82.0,-155.6036,65.46006467335638,35.0,-296.0,7.895,16.36441184399855,122,-12,237.1992,83.50239469236796,434.0,39.0,-10.565,14.791859529259103,19.0,-109.0,54.2144,33.42587070877885,124,-93.0,-1.1566666666666667,16.070743258757165,61.0,-120.0,61.7728,34.3078705279124,151.0,-95.0,28.345,63.63965725080549,318.0,-286.0,45.788,66.46484075058031,382.0,-315,24.49,53.43934162518597,417.0,-135.0,35.4436,58.744341166107226,493.0,-184.0,18.47833333333333,46.905538378272084,416.0,-84,42.6608,50.6200211710742,502.0,-110.0,13.591666666666667,36.03449639658581,322.0,-36.0,-97.3188,61.044422894806694,271.0,-223.0
1002840,10.868333333333334,21.390285892328684,173.0,-16.0,-68.624,35.7227409922587,161.0,-140.0,8.283333333333333,13.721141432921032,122.0,-8,21.3208,22.708251525822064,188.0,-25.0,-2.9516666666666667,10.732473956279708,29,-95.0,89.9448,33.419379900889844,178,-93.0,-10.766666666666667,17.154461680727714,6.0,-142.0,23.8978,24.829437270304776,71.0,-139.0,6.625,15.463970221130149,130.0,-21.0,-79.0334,32.67415927671284,123.0,-147.0,2.8183333333333334,6.096337470609345,43,-23,55.8826,22.30009904103567,145.0,-23.0,-1.9166666666666667,15.342524419258895,16.0,-101.0,-10.343,34.36816769919514,59,-151.0,5.1883333333333335,20.352629573486457,65.0,-101.0,-56.6006,60.87278110650112,106.0,-233.0,8.193333333333333,30.744744085597606,229.0,-26.0,-27.558,61.58966013869536,281.0,-140,10.221666666666666,35.531617805679616,289.0,-17.0,-1.8096,55.737966843436254,381.0,-84.0,8.925,27.41744046527076,229.0,-10,-31.3476,43.076726596156306,256.0,-87.0,7.346666666666667,19.29593624459709,161.0,-6.0,-31.3436,39.24858645913251,188.0,-102.0
1002903,7.295,14.4212103629804,94.0,-7.0,-52.052,31.90582542420741,90.0,-113.0,14.411666666666667,20.283462817992614,157.0,-12,-45.0092,30.562472337165396,128.0,-104.0,6.53,9.855917004520686,90,-12.0,7.0428,16.865176197122874,122,-33.0,-12.008333333333333,16.941416623831145,5.0,-126.0,48.7834,30.077933513458,98.0,-109.0,-0.011666666666666667,7.019130802472784,31.0,-37.0,-29.303,20.429664485742293,40.0,-105.0,10.743333333333334,14.241516383057277,112,-12,-18.7282,18.837407591279646,98.0,-59.0,-4.91,18.438326930608426,32.0,-143.0,85.717,25.89059502985592,143,-82.0,2.466666666666667,29.080042793793975,65.0,-202.0,72.2796,35.98562801786291,160.0,-163.0,13.821666666666667,37.73826348092285,107.0,-224.0,89.7506,41.53546917563349,201.0,-170,22.848333333333333,43.21645516724182,284.0,-136.0,139.255,54.113469441535536,434.0,-74.0,22.563333333333333,44.100030108329356,361.0,-34,107.9892,50.713578885343914,476.0,21.0,17.595,32.98657769962403,257.0,-12.0,89.9548,38.09491773137199,350.0,37.0
1002910,3.591666666666667,8.466498521952403,43.0,-34.0,-62.6422,29.74401753563227,27.0,-166.0,27.891666666666666,25.022906783363297,148.0,-10,-41.7782,36.393430791284295,137.0,-154.0,19.24125,21.467587907251144,109,-11.0,20.864,23.942738022206232,144,-42.0,-16.901666666666667,15.707811131903629,14.0,-96.0,52.4584,31.004655609117805,160.0,-68.0,-10.386666666666667,10.700697666767134,8.0,-46.0,-41.5012,19.948413434656903,15.0,-102.0,22.897916666666667,22.98181793408771,127,-10,-10.1992,26.9739859746386,138.0,-86.0,-3.695,11.796693392641854,40.0,-32.0,40.84,27.693291606452274,133,-43.0,9.293333333333333,26.442149853763574,150.0,-159.0,19.3238,41.07468506951697,213.0,-198.0,16.275,33.767776182824555,229.0,-167.0,67.9056,53.759716225441515,339.0,-172,16.413333333333334,31.16952286377762,227.0,-136.0,88.8826,51.84450614327423,362.0,-120.0,16.8,24.1344152611991,190.0,-81,79.0324,43.20556619510963,302.0,-79.0,17.071666666666665,18.581079908217273,145.0,-41.0,103.7948,41.01936972894635,291.0,-21.0
1002922,14.94,26.648259480373824,203.0,-26.0,-36.0998,36.41077642621755,194.0,-112.0,10.911666666666667,14.714863139772053,108.0,-7,-41.6696,23.480213709419257,91.0,-91.0,-4.401666666666666,14.794266813720629,47,-111.0,-5.5698,18.289885947156698,65,-132.0,-14.091666666666667,20.21550388247155,6.0,-153.0,39.128,29.241375070266447,91.0,-142.0,9.33,20.259428257809578,155.0,-36.0,-15.013,26.31145056814618,154.0,-88.0,3.2983333333333333,6.303649516131288,47,-22,-23.3776,10.562112394781641,33.0,-61.0,-8.478333333333333,16.061222365962337,27.0,-100.0,-43.0174,28.77877511708933,35,-168.0,1.4083333333333334,35.51105363905097,101.0,-250.0,-98.058,54.885042005996496,60.0,-420.0,6.966666666666667,38.98258870601364,130.0,-270.0,-48.2086,49.07187265674706,108.0,-376,8.865,33.26655139425586,138.0,-219.0,-69.7508,48.62670356254884,112.0,-357.0,12.695,23.25701274168002,150.0,-84,-17.4974,31.714589595957253,137.0,-151.0,10.115,19.51115343421125,149.0,-35.0,0.2412,36.143815827330684,176.0,-88.0
1003141,1.2033333333333334,7.37533539306614,34.0,-31.0,10.0774,17.52506231772087,74.0,-57.0,17.153333333333332,13.85062533686556,92.0,-17,-5.1372,64.34137375095438,164.0,-174.0,15.35,13.634178865385818,81,-21.0,-15.2146,49.80291705151416,113,-164.0,-10.22,8.058221474576964,6.0,-60.0,-2.2208,40.04203350680382,98.0,-110.0,-7.068333333333333,7.72336264560687,17.0,-50.0,12.8948,18.9417880085276,81.0,-56.0,16.483333333333334,13.475028344641391,86,-18,-9.9366,56.85787703071581,139.0,-166.0,-3.158333333333333,32.14249415579873,46.0,-207.0,12.98,47.750643974715146,141,-235.0,-3.52,37.552491262231854,104.0,-260.0,-45.9018,61.09721889546201,158.0,-360.0,2.2016666666666667,36.029261217639316,174.0,-232.0,-20.955,56.43340300743878,244.0,-296,4.113333333333333,20.435520274485032,124.0,-117.0,-48.1444,48.82621374466793,169.0,-221.0,5.181666666666667,12.498879838698436,87.0,-55,-44.5202,51.751985391480396,132.0,-168.0,4.846666666666667,9.639205098626073,66.0,-15.0,-63.0328,47.44777048671518,91.0,-144.0
1003254,5.673333333333333,16.39074806780405,153.0,-12.0,10.0426,38.15811820884253,220.0,-62.0,8.515,12.024826055567983,97.0,-38,61.1254,37.75943954615852,222.0,-25.0,2.466666666666667,16.11745085992888,39,-98.0,51.0828,23.459990284737973,114,-80.0,-8.116666666666667,11.984283689714438,14.0,-123.0,-35.3394,36.10292796491719,22.0,-214.0,1.4683333333333333,15.05641603732073,121.0,-24.0,-20.2716,25.4299003820306,137.0,-79.0,5.82,11.563344383582688,37,-42,56.348,24.9826919286133,136.0,-22.0,7.591666666666667,24.35306135216314,80.0,-96.0,4.433,30.818804503095183,96,-138.0,14.231666666666667,29.988964590699396,126.0,-151.0,13.6594,38.40057540766804,150.0,-200.0,12.88,23.06965394914569,187.0,-101.0,50.4902,36.827444982784236,267.0,-105,12.89,18.030378993983092,146.0,-60.0,145.7014,64.30399239580697,328.0,-18.0,10.673333333333334,15.56662955027695,109.0,-38,230.1458,89.21713368159729,410.0,26.0,6.871666666666667,9.639205098626073,75.0,-24.0,139.8646,42.395951066581816,249.0,45.0
1003582,9.125,18.817705536719046,168.0,-26.0,101.838,25.644612611618836,289.0,37.0,17.338333333333335,20.5823677911189,154.0,-3,62.7356,99.33741335790862,356.0,-72.0,7.483333333333333,11.52922614729868,68,-35.0,-39.1024,97.91582259389949,162,-200.0,-14.486666666666666,18.900436208957952,9.0,-158.0,-82.0386,53.53330094473906,-6.0,-307.0,0.83,11.65408798090467,97.0,-38.0,70.7192,51.52822480311155,237.0,-49.0,12.721666666666666,13.776218538562105,93,-6,12.0704,97.79316869720502,239.0,-115.0,-0.74,21.949845861265935,28.0,-148.0,-191.6178,42.17220557618489,-116,-404.0,8.626666666666667,36.189141403956455,81.0,-231.0,-260.7294,52.10124927139464,-137.0,-580.0,12.26,20.588566406301016,86.0,-122.0,-242.7956,46.81160348289727,-99.0,-437,11.63,25.06178565066743,158.0,-121.0,-56.3302,41.1195910480637,161.0,-225.0,16.675,28.06028109267617,220.0,-82,-2.4826,45.85089418146608,300.0,-151.0,11.203333333333333,23.89892582430339,195.0,-38.0,-4.9628,36.296438064361084,255.0,-94.0
1003636,10.478333333333333,17.001260655871636,139.0,-10.0,131.5344,63.71115143081312,360.0,-1.0,9.953333333333333,22.07437025652651,206.0,-11,-30.76,33.51343611150608,192.0,-96.0,-0.855,13.16259757798589,83,-23.0,-162.2944,83.67058341281003,41,-324.0,-11.333333333333334,18.631574156671668,7.0,-170.0,-50.1326,29.000058917871183,13.0,-247.0,5.371666666666667,10.487780058504066,67.0,-30.0,147.1704,72.45495265225145,321.0,5.0,4.7716666666666665,16.01456203654106,142,-14,-96.2754,55.1981481106024,114.0,-205.0,-4.036666666666667,31.10238986887592,58.0,-204.0,-68.0938,64.22207254176713,86,-356.0,9.098333333333333,55.68248076270389,163.0,-360.0,-189.4628,96.31724983698403,82.0,-654.0,7.97,30.91950463165066,122.0,-190.0,-95.977,73.85294625808777,107.0,-417,8.736666666666666,30.13448725666694,209.0,-117.0,-76.7014,72.93510977601939,226.0,-312.0,10.4,33.100151057057126,298.0,-52,-44.5312,66.45303173339799,324.0,-202.0,9.651666666666667,31.206361486437707,289.0,-14.0,-30.81,66.00529902969912,330.0,-149.0
1003660,13.371666666666666,17.588827814521604,139.0,-12.0,-108.3278,55.497376038511945,101.0,-199.0,19.655,19.431400061069542,120.0,-39,-92.4812,68.4445092506331,171.0,-231.0,5.528333333333333,11.062663809207779,24,-73.0,15.8466,73.86863656816742,209,-177.0,-17.635,17.765934866104477,17.0,-130.0,100.6572,50.18471966804238,193.0,-106.0,3.62,10.988126925610814,80.0,-6.0,-61.8356,55.65430596674439,107.0,-144.0,12.828333333333333,13.148720998214573,50,-52,-38.0694,65.57654293754742,170.0,-190.0,-2.783333333333333,13.248637246482708,13.0,-106.0,82.5902,38.44292215688084,126,-123.0,6.151666666666666,21.8977623793442,62.0,-136.0,113.1642,42.66090058074254,196.0,-125.0,13.43,28.55541571517856,110.0,-160.0,191.6514,46.83463972360629,317.0,-68,16.178333333333335,32.417123004500084,189.0,-148.0,88.268,50.21524644965909,281.0,-158.0,14.525,32.2933849005231,220.0,-123,86.822,55.74457028267417,324.0,-148.0,16.56833333333333,30.634653535207846,233.0,-94.0,79.697,52.82372943100478,319.0,-121.0
1003767,10.075,23.138626615827196,166.0,-12.0,186.8244,97.97945072636405,458.0,-4.0,11.51,14.887239502338907,85.0,-8,107.009,72.92617992874712,284.0,-18.0,0.835,12.174061565476,15,-89.0,-79.8154,37.4080649438059,19,-208.0,-11.955,18.510888012194336,8.0,-127.0,-146.666,84.317754026065,8.0,-371.0,4.248333333333333,16.91104167564954,123.0,-10.0,133.568,64.5765388976523,322.0,-7.0,6.285,7.204890121762209,28,-39,13.845,30.964395279094344,91.0,-73.0,-12.918333333333333,18.596549784540382,3.0,-149.0,-25.8138,55.51572326431495,86,-231.0,6.21,22.78638262939805,67.0,-104.0,-111.5728,71.77321993724401,80.0,-323.0,-2.683333333333333,13.49801425724869,30.0,-67.0,-81.8762,62.225043781101505,63.0,-234,8.845,23.342328682745713,135.0,-59.0,-54.5902,66.60332021723842,166.0,-228.0,6.531666666666666,22.318430288789475,146.0,-25,-93.7956,86.84718429885912,189.0,-247.0,6.125,17.057726743815152,112.0,-18.0,-9.6198,64.68787249523669,199.0,-124.0
1003998,-3.4066666666666667,7.37533539306614,52.0,-22.0,167.9112,13.774197419813612,255.0,114.0,0.6483333333333333,2.1628678235671783,13.0,-3,9.2782,10.259221905996554,34.0,-11.0,3.5083333333333333,6.397129347519002,22,-42.0,-158.633,16.060619882183875,-112,-235.0,0.26666666666666666,5.434317631207942,10.0,-33.0,-88.3462,13.11134662830003,-58.0,-139.0,-3.7133333333333334,6.287645735002003,47.0,-22.0,163.5128,14.387558380767738,245.0,113.0,2.1866666666666665,4.361713004116041,11,-16,-74.4268,10.722305804256843,-42.0,-107.0,0.47333333333333333,20.569782584061397,47.0,-143.0,38.6002,26.663247363365176,113,-123.0,4.276666666666666,22.583329889298632,87.0,-158.0,-18.1178,26.078656467694035,77.0,-196.0,5.005,12.954470592553497,81.0,-73.0,6.7254,19.357888139257575,102.0,-86,6.273333333333333,12.846735858661615,92.0,-29.0,46.6824,18.28884401427075,153.0,-4.0,8.176666666666666,16.79708671830393,143.0,-4,22.531,20.00044597002777,189.0,-2.0,8.16,15.93239048814291,134.0,-5.0,65.5728,19.384465433949938,222.0,37.0
1004161,5.831666666666667,15.408439155937316,122.0,-46.0,-22.5676,24.907674123450388,120.0,-112.0,8.515,15.007212987982367,59.0,-34,55.5592,33.63258086082601,202.0,-20.0,2.0883333333333334,12.180607424189578,31,-86.0,78.1268,23.862345269482628,146,-55.0,-8.34,13.96738104776029,36.0,-82.0,-16.2468,27.086304468494774,54.0,-135.0,1.555,11.643752616746887,104.0,-35.0,-50.1012,17.668869758985718,86.0,-119.0,5.548333333333333,11.284546832825065,45,-31,67.0926,26.36616060862863,168.0,-13.0,-3.195,9.383690194516582,15.0,-73.0,-16.0712,19.538416787447236,34,-112.0,10.12,35.98368519204224,178.0,-175.0,-21.6128,51.264526489181584,188.0,-271.0,7.6883333333333335,35.02324747776666,118.0,-201.0,-80.8576,52.8905220454478,92.0,-344,15.101666666666667,41.43015806417135,284.0,-131.0,-27.7448,55.526851819277496,283.0,-231.0,15.633333333333333,42.39059119925343,326.0,-109,-4.3288,54.094860112213986,347.0,-170.0,13.076666666666666,36.17057905105874,284.0,-81.0,-17.0878,45.49398741767971,305.0,-153.0
1004221,18.313333333333333,30.82745241213134,211.0,-7.0,-265.2632,37.05650719860144,-29.0,-325.0,19.81,32.07112772157121,237.0,-16,-31.2572,34.5344617470723,206.0,-91.0,0.9183333333333333,6.8223894071082025,46,-22.0,234.006,22.33559410447817,337,175.0,-20.275,31.250643326711426,5.0,-223.0,148.51,34.034686718111566,192.0,-81.0,8.335,15.559330801805071,103.0,-10.0,-249.3782,25.25259520841373,-118.0,-296.0,10.475,17.37649873632008,136,-19,101.6258,22.413526593555062,270.0,43.0,-7.5633333333333335,37.24454307531358,78.0,-290.0,-4.198,39.14216136086509,91,-302.0,4.533333333333333,47.75673309131975,122.0,-293.0,221.9192,50.50121455331545,357.0,-96.0,6.748333333333333,50.834224008590475,181.0,-321.0,-59.0128,53.57167755596235,130.0,-413,12.721666666666666,43.49671478654707,200.0,-247.0,-309.9944,67.56268769550248,-33.0,-645.0,17.726666666666667,41.039882499290314,222.0,-158,-93.2616,48.59025792728414,161.0,-311.0,18.316666666666666,39.44806360548287,276.0,-52.0,-70.8998,46.91752934629018,220.0,-180.0
1004519,9.021666666666667,17.097110785808876,114.0,-8.0,2.5366,20.728932930568327,132.0,-25.0,18.731666666666666,31.70377996215733,226.0,-25,67.8964,34.863798803916936,291.0,3.0,9.07,15.26461376299228,114,-24.0,65.3598,17.85732185855427,187,17.0,-15.016666666666667,24.395895601970057,12.0,-171.0,-34.9648,27.25440076317951,8.0,-211.0,-0.28833333333333333,3.926469062233495,11.0,-13.0,-31.164,8.810669978645613,1.0,-54.0,14.11,23.408073393596492,170,-24,66.8688,25.695322270016383,234.0,13.0,-17.528333333333332,22.595040692348597,27.0,-155.0,-138.918,58.230514989994724,15,-362.0,-7.491666666666666,16.622572922251102,61.0,-109.0,-96.1524,45.09120950074416,54.0,-262.0,-2.5616666666666665,35.12657394654683,69.0,-239.0,-122.1596,59.68704824197625,47.0,-433,11.741666666666667,27.673662519121358,182.0,-61.0,35.2866,33.447033656813275,239.0,-63.0,12.578333333333333,33.871874230530686,240.0,-46,-4.8362,43.2976878084731,259.0,-115.0,12.886666666666667,33.513984477461875,245.0,-39.0,31.3186,39.75889704254885,281.0,-54.0
1004563,10.143333333333333,22.68052297065088,187.0,-8.0,195.5474,106.37521775883705,500.0,20.0,22.473333333333333,28.579700643794173,239.0,-15,-311.3194,58.997381159166714,13.0,-422.0,11.67,14.263394874059026,90,-13.0,-506.8668,122.42710426110715,-181,-691.0,-17.513333333333332,24.82471528313847,7.0,-212.0,58.1364,60.4284088408755,179.0,-223.0,-0.9,12.264175471673585,89.0,-37.0,351.4534,110.82276223068978,566.0,120.0,17.276666666666667,19.58307404083661,151,-14,-408.8464,80.03500238670578,-109.0,-542.0,-7.578333333333333,29.081045325473124,27.0,-236.0,113.761,49.05343493579221,191,-167.0,2.4766666666666666,35.42775920407925,55.0,-238.0,99.8954,51.51496926952398,188.0,-193.0,5.681666666666667,23.553704532880218,57.0,-129.0,117.38,43.34808415605008,212.0,-76,9.661666666666667,13.868087968025328,56.0,-29.0,131.4036,36.97427087908564,222.0,26.0,11.431666666666667,19.086172932838636,151.0,-6,137.0304,40.855260075539846,328.0,50.0,12.25,24.436192420260568,218.0,-13.0,88.918,38.06020593743549,330.0,6.0
1004664,6.366666666666666,17.561764021747802,147.0,-16.0,-141.156,65.88001870066523,101.0,-264.0,8.163333333333334,14.438605272747857,89.0,-46,-92.948,67.15248093704356,79.0,-254.0,1.125,12.17700188880662,21,-86.0,48.208,18.114688404717317,93,-65.0,-8.378333333333334,14.942395966585218,15.0,-118.0,117.303,65.89850370835441,240.0,-87.0,2.3633333333333333,13.271070876994902,104.0,-10.0,-94.4356,34.74128167814193,65.0,-161.0,4.858333333333333,10.054597483517455,25,-63,-22.1222,36.520822377925725,46.0,-151.0,-2.9516666666666667,27.122979136190448,36.0,-209.0,-38.0238,56.59895788404589,80,-318.0,6.865,35.95858879785653,97.0,-261.0,-57.2972,54.319606701079856,86.0,-374.0,11.378333333333334,33.23555120483018,153.0,-222.0,-17.3732,60.01866644436546,202.0,-320,13.395,30.24195168415337,195.0,-150.0,-41.8654,48.43571495126298,192.0,-258.0,13.183333333333334,22.770369391431096,178.0,-60,10.6108,40.85871416674784,230.0,-118.0,11.616666666666667,20.316078744569666,156.0,-35.0,-124.6204,55.62059244416585,115.0,-251.0
1004731,1.75,22.135510686074838,150.0,-21.0,-11.3868,23.407835990539578,159.0,-47.0,3.315,39.33148579700492,313.0,-46,28.9536,44.04252316841078,368.0,-51.0,1.14,34.65150886565644,233,-147.0,40.3404,39.639345703984574,299,-128.0,-3.6333333333333333,26.8129736425402,24.0,-198.0,-8.533,29.171515404586028,39.0,-220.0,0.16166666666666665,21.415621958955313,144.0,-77.0,-25.6098,23.97566983339569,128.0,-116.0,2.4433333333333334,35.394586999835,271,-82,34.8968,40.23364947105843,334.0,-77.0,-5.533333333333333,70.77584697465623,106.0,-402.5,4.2906,134.15227076587263,131,-748.5,1.0766666666666667,89.5490225542618,164.0,-487.25,37.6172,149.20708650784655,229.0,-838.25,-3.375,86.73270261117409,89.0,-460.5,-10.9018,94.04279322074606,97.0,-571,-4.267916666666666,24.82537406006649,45.0,-130.0,-78.8416,42.27559709146637,14.0,-299.0,-1.0616666666666668,40.90453761164184,283.0,-54,-66.9002,45.623965631672135,262.0,-139.0,0.44666666666666666,50.33981680097332,325.0,-56.0,-94.3872,54.7111915074055,260.0,-177.0
1004983,11.793333333333333,28.00215388541071,221.0,-22.0,73.5384,44.59622546180338,340.0,-14.0,16.188333333333333,27.623290847077257,209.0,-10,30.7136,37.72285746122635,270.0,-26.0,3.7333333333333334,7.018467702347065,32,-31.0,-42.8248,18.372210127254696,25,-109.0,-15.123333333333333,27.627005910079284,15.0,-216.0,-51.8756,40.267690828255844,14.0,-305.0,3.635,15.04033826082379,117.0,-17.0,58.4308,28.41854344191482,205.0,-7.0,10.165,14.499118651375563,99,-5,-5.8058,19.575180365963426,104.0,-40.0,8.141666666666667,44.97608546648862,134.0,-205.0,-180.1764,70.08966602174675,20,-465.0,25.563333333333333,65.84276210960641,302.5,-47.0,-144.2656,109.65155656277753,402.0,-350.0,28.735,67.04897296006853,400.75,-88.0,-131.9016,98.76532345636296,345.0,-352,25.191666666666666,55.82677013663686,420.0,-19.0,35.3758,65.44867435143358,437.0,-30.0,24.22,47.71874125190926,366.0,-14,102.379,59.44648819736957,470.0,19.0,20.79,37.86866646714669,292.0,-13.0,110.7832,54.2003080965413,416.0,14.0
1005095,12.67,32.77185428585531,248.0,-37.0,-4.475,43.883105803942364,262.0,-97.0,9.293333333333333,12.756983272789151,99.0,-10,37.4516,25.554640624356274,159.0,-25.0,-3.9616666666666664,22.130451054799785,33,-162.0,41.9266,49.235316719200654,140,-192.0,-12.08,22.315247403214393,20.0,-174.0,-16.2374,26.142950125033707,35.0,-188.0,8.096666666666666,27.19081932483013,203.0,-35.0,-22.9542,44.85161426704729,225.0,-113.0,2.9116666666666666,7.482682042927894,19,-44,39.9442,32.51981375038916,111.0,-67.0,-5.998333333333333,22.66807587531171,40.0,-159.0,-43.1754,28.02594217577707,20,-222.0,3.76,28.61472348285057,68.0,-174.0,-11.4024,39.290381446863044,88.0,-222.0,11.546666666666667,28.123439018409933,154.0,-122.0,-24.3454,33.78291430353515,134.0,-181,11.081666666666667,24.769504043390846,201.0,-49.0,12.4072,33.404026526154,239.0,-77.0,10.74,26.56713006705843,225.0,-27,13.7394,35.153319724316226,255.0,-52.0,9.661666666666667,24.34147072841373,199.0,-23.0,-2.8666,31.805370685467572,212.0,-60.0
1005199,4.386666666666667,14.337497069649997,101.0,-10.0,0.5442,20.628350548698748,116.0,-32.0,2.4033333333333333,15.186857988259307,113.0,-41,63.6168,41.57933089601131,221.0,-60.0,-2.5233333333333334,11.304842128732075,21,-84.0,63.0726,33.46735318545523,121,-90.0,-4.601666666666667,13.584660364625325,12.0,-105.0,-31.8294,28.230329357625287,32.0,-165.0,3.118333333333333,10.479710423268171,88.0,-4.0,-31.02,18.45366088341281,80.0,-63.0,0.16333333333333333,11.27770613004061,67,-57,63.5896,36.299211724774416,169.0,-74.0,-1.4,35.75355460183877,46.0,-223.0,-47.1354,49.008606048733924,50,-303.0,4.6033333333333335,34.45875779666018,76.0,-175.0,-84.9378,50.90850156074131,43.0,-322.0,1.78,81.21156485788626,133.0,-442.0,46.2412,95.69768974515529,217.0,-433,-2.2016666666666667,39.73714883106515,64.0,-273.0,3.7634,56.50924013327378,132.0,-317.0,-0.83,33.65829912517862,249.0,-147,23.4112,56.738760248704764,356.0,-195.0,0.28,27.46054624365655,221.0,-45.0,-6.8476,48.08725376063806,284.0,-111.0
1005307,12.84,22.788543905509478,185.0,-4.0,-8.2742,25.07568970856036,175.0,-42.0,10.146666666666667,19.811658744845726,133.0,-4,4.2134,25.585962175380466,144.0,-39.0,-3.131666666666667,9.003758320217667,12,-87.0,12.4876,17.62725861386279,56,-96.0,-12.598333333333333,20.921846569767425,1.0,-152.0,2.2802,23.754908712937628,41.0,-151.0,7.676666666666667,14.23524226074928,134.0,-4.0,-10.1406,17.499715187396625,134.0,-36.0,3.7116666666666664,10.33562756789457,55,-14,8.5956,18.046441772271894,91.0,-27.0,-3.365,43.48672335705845,38.0,-344.0,66.2194,48.41614672441416,117,-291.0,-9.596666666666666,24.023960030676783,8.75,-199.0,73.183,31.247340862863833,116.0,-143.0,8.986666666666666,17.763722082441568,61.0,-85.0,84.5514,27.61859804624413,161.0,-48,12.923333333333334,20.936191683833577,114.0,-51.0,130.1246,46.26621958664875,302.0,1.0,11.841666666666667,21.92555428160382,141.0,-23,82.3368,31.02128568837855,264.0,12.0,15.026666666666667,22.973374927414465,146.0,-8.0,206.23,58.8671750638673,418.0,70.0
